Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Order	Received	Billed	Location ID	Card ID	Record ID
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007860	11/10/2016	INV 27160	REMA DIRECT	P	JL_HL_8~16_W	112	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$2,237.76	$2,461.54			Purchase; REMAPAK PTY LTD	11/10/2016	GST	$0.00	$223.78	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,461.54			112	112	Location1	00000628	411

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007862	11/10/2016	INV 27175		P	JL_HL_8~16_W	224	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$4,475.52	$4,923.07			Purchase; REMAPAK PTY LTD		GST	$0.00	$447.55	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,210.90			224	224	Location1	00000628	411
REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007862	11/10/2016	INV 27175		P	JL_HL_T8_W	112	8ozTHot Sipper Lid (White)	$18.57	$20.4271	0%	$2,079.84	$2,287.83			Purchase; REMAPAK PTY LTD		GST	$0.00	$207.99	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,210.90			112	112	Location1	00000628	411

REMAPAK PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007863	11/10/2016	INV 27167		P	JL_HL_8~16_B	56	8~16 oz Hot Sipper Lid (Black)	$21.01	$23.1111	0%	$1,176.56	$1,294.22			Purchase; REMAPAK PTY LTD		GST	$0.00	$117.66	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,294.22			56	56	Location1	00000628	411

Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007948	12/10/2016	INV 86662		P	HANDTOWL80	16	Hand Towel 80M-16	$1.8013	$1.9813	0%	$28.82	$31.70			Purchase; Auspak Paper Products		GST	$0.00	$2.88	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$31.70			16	16		*None	211

REMAPAK PTY LTD		REMAPAK PTY LTD	Lombard The Paper People	3399 Pacific Highway	SLACKS CREEK  QLD  4127		00007894	13/10/2016	INV 27199		P	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$19.98	$21.978	0%	$1,118.88	$1,230.77			Purchase; REMAPAK PTY LTD	17/10/2106	GST	$0.00	$111.89	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,230.77			56	56	Location1	00000628	411

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007910	13/10/2016	FC 252155		P	PPL_DW_08T	2	Womens Health 8ozt Double Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007911	13/10/2016	FC 252154		P	PPL_DW_12	2	Womens Health 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007912	13/10/2016	FC 252160		P	PPL_CH_12	1	Atlantic Group 12oz Chip Cup	$65.00	$71.50	0%	$65.00	$71.50			Purchase; kirk Group		GST	$0.00	$6.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$71.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007913	13/10/2016	FC 252166		P	PPL_DW_16	1	Al Alamy 16oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007914	13/10/2016	FC 252162		P	PPL_IC_05	1	Atlantic Group 5oz Ice Cream	$60.00	$66.00	0%	$60.00	$66.00			Purchase; kirk Group		GST	$0.00	$6.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$66.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007915	13/10/2016	FC 252161		P	PPL_IC_03	1	Atlantic Group 3oz Ice Cream	$50.00	$55.00	0%	$50.00	$55.00			Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007916	13/10/2016	FC 252167		P	PPL_IC_05	3	Bar Italia 5oz Ice Cream	$60.00	$66.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007917	13/10/2016	FC 252169		P	PPL_DW_16	2	Cafe On Bayview 16oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007918	13/10/2016	FC 252168		P	PPL_DW_12	2	Cafe On Bayview 12oz Double Wall	$90.00	$99.00	0%	$180.00	$198.00			Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007919	13/10/2016	FC 252178		P	PPL_SW_12	2	Cicco Bar 12oz Single Wall.	$85.00	$93.50	0%	$170.00	$187.00			Purchase; kirk Group		GST	$0.00	$17.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$187.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007920	13/10/2016	FC 252170		P	PPL_DW_08U	2	Cafe On Bayview 8ozu Double Wall	$75.00	$82.50	0%	$150.00	$165.00			Purchase; kirk Group		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007921	13/10/2016	FC 252176		P	PPL_SW_12	1	Great Ocean Road Bakehouse 12oz Single Wall.	$85.00	$93.50	0%	$85.00	$93.50			Purchase; kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007922	13/10/2016	FC 252177		P	PPL_SW_08U	1	Great Ocean Road Bakehouse 8ozu Single Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007923	13/10/2016	FC 252175		P	PPL_DW_08T	1	La Manna 8ozt Double Wall (trad. Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007924	13/10/2016	FC 252173		P	PPL_SW_08U	1	8ozU S/W Printing Plate	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007925	13/10/2016	FC 252174		P	PPL_DW_12	1	La Manna 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007926	13/10/2016	FC 252132		P	PPL_SW_02	1	Cocobella 2oz Single Wall Cup	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007927	13/10/2016	FC 252172		P	PPL_SW_12	1	Choc Pot 12oz Single Wall.	$85.00	$93.50	0%	$85.00	$93.50			Purchase; kirk Group		GST	$0.00	$8.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$93.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007928	13/10/2016	FC 252171		P	PPL_FC_08	2	Charles Raw Squeeze Food1 Fc08 280ml	$80.00	$88.00	0%	$160.00	$176.00			Purchase; kirk Group		GST	$0.00	$16.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$176.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007929	13/10/2016	FC 252181		P	PPL_DW_08T	1	Hills Trattoria 8ozt Double Wall (trad. Shape)	$70.00	$77.00	0%	$70.00	$77.00			Purchase; kirk Group		GST	$0.00	$7.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$77.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007930	13/10/2016	FC 252184		P	PPL_DW_16	1	Juice & Bean 16oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007931	13/10/2016	FC 252185		P	PPL_DW_08U	1	Juice & Bean 8ozu Double Wall	$75.00	$82.50	0%	$75.00	$82.50			Purchase; kirk Group		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$82.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007932	13/10/2016	FC 252186		P	PPL_FC_08	1	Juice & Bean Food1 Fc08 280ml	$80.00	$88.00	0%	$80.00	$88.00			Purchase; kirk Group		GST	$0.00	$8.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$88.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007933	13/10/2016	FC 252182		P	PPL_SW_06	2	Nando's 6.5oz Single Wall	$65.00	$71.50	0%	$130.00	$143.00			Purchase; kirk Group		GST	$0.00	$13.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$143.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007934	13/10/2016	FC 252190		P	PPL_FC_20	2	Amazonia 2016 Food 3 Fc20 500ml	$115.00	$126.50	0%	$230.00	$253.00			Purchase; kirk Group		GST	$0.00	$23.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$253.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007935	13/10/2016	FC 252183		P	PPL_SW_08T	2	A Team 8ozt Single Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007936	13/10/2016	FC 252188		P	PPL_FC_08	1	Yomg 2016 Food 1 Fc08 280ml	$80.00	$88.00	0%	$80.00	$88.00			Purchase; kirk Group		GST	$0.00	$8.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$88.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007937	13/10/2016	FC 252189		P	PPL_FC_16	1	Yomg 2016 Food 2 Fc16 440ml	$100.00	$110.00	0%	$100.00	$110.00			Purchase; kirk Group		GST	$0.00	$10.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$110.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007938	13/10/2016	FC 252180		P	PPL_DW_12	1	Hills Trattoria 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007939	13/10/2016	FC 252134		P	PPL_DW_12	1	Juice & Bean 12oz Double Wall	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007940	13/10/2016	FC 252179		P	PPL_SW_08U	1	Cicco Bar 8ozu Single Wall.	$90.00	$99.00	0%	$90.00	$99.00			Purchase; kirk Group		GST	$0.00	$9.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$99.00			1	1		*None	450

MING FONG PACKAGING & CHEMICALS AUST PTY LTD		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007947	13/10/2016	INV 10003		P	INK-CP	27,000	AAD-A0006 DEGOAMER-S	$0.0112	$0.0123	0%	$301.05	$331.16			Purchase; MING FONG PACKAGING & CHEMICALS AUST PTY LTD		GST	$0.00	$30.11	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$331.16			27,000	27,000	Location1	*None	1244

Recyclable Packaging		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007756	14/10/2016	INV 6020D		P	JL_FLD_8~30_SDOME_H	144	8~3Ooz Cold Dome (600) Hole	$28.20	$31.02	0%	$4,060.80	$4,466.88		REQUIRED A.S.A.P.	Purchase; Recyclable Packaging		GST	$0.00	$406.08	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,444.80			144	144	Location1	*None	1101
Recyclable Packaging		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007756	14/10/2016	INV 6020D		P	JL_FLD_8~30_SDOME_NH	96	8~3Ooz Cold Dome (600) No Hole	$28.20	$31.02	0%	$2,707.20	$2,977.92		REQUIRED A.S.A.P.	Purchase; Recyclable Packaging		GST	$0.00	$270.72	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$7,444.80			96	96	Location1	*None	1101

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007943	14/10/2016	FC 252320		P	PPL_IC_03	1	Milano Gelateria 3oz Ice Cream	$50.00	$55.00	0%	$50.00	$55.00			Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007944	14/10/2016	FC 252318		P	PPL_SW_16	1	Pure Blender 16oz Single Wall.	$75.00	$82.50	0%	$75.00	$82.50			Purchase; kirk Group		GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$82.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007945	14/10/2016	FC 252319		P	PPL_DW_08T	2	Bendigo Bank 2016 8ozt Double Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00			Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007946	14/10/2016	FC 252321		P	PPL_IC_05	1	Milano Gelateria 5oz Ice Cream	$60.00	$66.00	0%	$60.00	$66.00			Purchase; kirk Group		GST	$0.00	$6.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$66.00			1	1		*None	450

FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007990	14/10/2016	2000786079		P	INK-CP	15,000	CLASSIC CUP PROC MAGENTA	$0.0154	$0.0169	0%	$230.25	$253.28		REQUIRED A.S.A.P.	Purchase; FLINT GROUP		GST	$0.00	$23.03	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,146.16			15,000	15,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007990	14/10/2016	2000786079		P	INK-CP	30,000	CLASSIC CUP BASIC H/S BLUE II	$0.0146	$0.016	0%	$437.70	$481.47		REQUIRED A.S.A.P.	Purchase; FLINT GROUP		GST	$0.00	$43.77	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,146.16			30,000	30,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007990	14/10/2016	2000786079		P	INK-CP	60,000	CLASSIC CUP GLOSS H/S BLACK	$0.0139	$0.0153	0%	$834.00	$917.40		REQUIRED A.S.A.P.	Purchase; FLINT GROUP		GST	$0.00	$83.40	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,146.16			60,000	60,000	Location1	90011404	25
FLINT GROUP		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007990	14/10/2016	2000786079		P	INK-CP	30,000	CLASSIC CUP 485 RED	$0.015	$0.0165	0%	$449.10	$494.01		REQUIRED A.S.A.P.	Purchase; FLINT GROUP		GST	$0.00	$44.91	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,146.16			30,000	30,000	Location1	90011404	25

DONMINION TAPES		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007977	16/10/2016			A	20201 Cushion Mount	1	1380mm Slit to size	$1,306.00	$1,436.60	0%	$1,306.00	$1,436.60			Purchase; DONMINION TAPES		GST	$0.00	$130.60	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,436.60			1	1		*None	313

REMAPAK PTY LTD		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00007682	17/10/2016	INV 27219	REMA DIRECT	P	JL_HL_8~16_B	224	8~16 oz Hot Sipper Lid (Black)	$21.01	$23.111	0%	$4,706.24	$5,176.86			Purchase; REMAPAK PTY LTD	13/10/2016	GST	$0.00	$470.62	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$5,176.86			224	224	Location1	00000628	411

RLA Polymers Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007838	17/10/2016	INV I097103		P	R6271-DR	2	R6271 205Lt Drum #4GF#	$809.75	$890.725	0%	$1,619.50	$1,781.45		REQUIRED by 14/10/2016	Purchase; RLA Polymers Pty Ltd		GST	$0.00	$161.95	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,781.45			0	2		14169/000	748

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007950	17/10/2016	95514160		E	SP275-313	2,109	275mm295+18PE Cupforma Special	$1.923	$2.1153	0%	$4,055.61	$4,461.17			Purchase; SPICERS		GST	$0.00	$405.56	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,461.17			2,109	2,109	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007951	17/10/2016	95514159		E	IP730-278	2,332	Cup Forma Nat 730mm 260+18PE	$1.832	$2.0152	0%	$4,272.22	$4,699.44			Purchase; SPICERS		GST	$0.00	$427.22	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,699.44			2,332	2,332	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007952	17/10/2016	D/D 682008930		E	SP690-313	3,058	690mm295+18PE Cupforma Special	$1.85	$2.035	0%	$5,657.30	$6,223.03			Purchase; SPICERS		GST	$0.00	$565.73	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			3,058	3,058	Location1	AC #:126630	381
SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007952	17/10/2016	D/D 682008930		E	DIGITAL PRINT	-3,058	SP 690	$1.85	$2.035	0%	-$5,657.30	-$6,223.03			Purchase; SPICERS		GST	$0.00	-$565.73	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$0.00			-3,058	-3,058		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007954	17/10/2016	95514675		E	BP82-254	2,703	82mm214+20PE+20PECupforma Nat	$2.05	$2.255	0%	$5,541.15	$6,095.27		REQUIRED A.S.A.P.	Purchase; SPICERS		GST	$0.00	$554.12	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$6,095.27			2,703	2,703	Location1	AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007955	17/10/2016	95514676		E	OP275-230	2,630	Performa Brill 275x1250 230GSM	$1.62	$1.782	0%	$4,260.60	$4,686.66		REQUIRED A.S.A.P.	Purchase; SPICERS		GST	$0.00	$426.06	$0.00			GST	$0.00	$0.00	$0.00	B			4	60	60	1	$4,686.66			2,630	2,630	Location1	AC #:126630	381

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007962	17/10/2016	FC 252467		P	PPL_SW_08U	3	Bar Italia 8ozu Single Wall	$90.00	$99.00	0%	$270.00	$297.00		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$27.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$297.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007963	17/10/2016	FC 252472		P	PPL_CH_12	1	Lickings 12oz Chip Cup	$65.00	$71.50	0%	$65.00	$71.50		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$6.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$71.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007964	17/10/2016	FC 252468		P	PPL_SW_08T	2	Adx Depot 2016 8ozt Single Wall (trad. Shape)	$70.00	$77.00	0%	$140.00	$154.00		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$14.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$154.00			2	2		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007965	17/10/2016	FC 252456		P	PPL_SW_04	1	Milk Lab 4oz Single Wall	$50.00	$55.00	0%	$50.00	$55.00		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$5.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$55.00			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007966	17/10/2016	FC 252457		P	PPL_SW_06	1	Milk Lab 6.5oz Single Wall	$65.00	$71.50	0%	$65.00	$71.50		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$6.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$71.50			1	1		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007967	17/10/2016	FC 252474		P	PPL_IC_05	3	Lickings 5oz Ice Cream	$60.00	$66.00	0%	$180.00	$198.00		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$18.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$198.00			3	3		*None	450

Kirk Group		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00007968	17/10/2016	FC 252473		P	PPL_IC_03	3	Lickings 3oz Ice Cream	$50.00	$55.00	0%	$150.00	$165.00		REQUIRED by 2/11/2016	Purchase; kirk Group		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00			3	3		*None	450

