Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Purchase #	Date	Supplier Invoice #	Ship Via	Delivery Status	Description	Account #	Amount	Inc-Tax Amount	Job	Comment	Journal Memo	Shipping Date	Tax Code	Non-GST Amount	GST Amount	Import Duty Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight Import Duty Amount	Purchase Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	Amount Paid	Category	Card ID	Record ID
SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008183	10/11/2016			P		61006	-$66.95	-$73.65			SPICERS:  Discounts on 00008036		GST	$0.00	-$6.70	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$73.65		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008184	10/11/2016			P		61006	-$116.34	-$127.97			SPICERS:  Discounts on 00008037		GST	$0.00	-$11.63	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$127.97		AC #:126630	381

SPICERS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008185	10/11/2016			P		61006	-$17.68	-$19.45			SPICERS:  Discounts on 00008038		GST	$0.00	-$1.77	$0.00				$0.00	$0.00	$0.00	B			4	60	60	1	-$19.45		AC #:126630	381

OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027745 FREIGHT	62521	$20.00	$22.00			Purchase; OMRON ELECTRONICS		GST	$0.00	$2.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027737 XW2Z0267B XW2Z-100J-B24	62521	$158.00	$173.80			Purchase; OMRON ELECTRONICS		GST	$0.00	$15.80	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027729 XW2B0004M XW2B-50G4	62521	$67.20	$73.92			Purchase; OMRON ELECTRONICS		GST	$0.00	$6.72	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027680 R8AG0024GP R88A-CRGB005C	62521	$109.44	$120.38			Purchase; OMRON ELECTRONICS		GST	$0.00	$10.94	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027710 AA028544BP R88A-FIK107-RE	62521	$62.08	$68.29			Purchase; OMRON ELECTRONICS		GST	$0.00	$6.21	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027664 AA028875AP R88A-CAGA005SR-E	62521	$71.68	$78.85			Purchase; OMRON ELECTRONICS		GST	$0.00	$7.17	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027605 R8MK7502A	62521	$606.72	$667.39			Purchase; OMRON ELECTRONICS		GST	$0.00	$60.67	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468
OMRON ELECTRONICS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008206	10/11/2016	TI 60439656		P	611027591 R8DK9293G R88D-KP08H	62521	$903.04	$993.35			Purchase; OMRON ELECTRONICS		GST	$0.00	$90.31	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$2,197.98		628931	468

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008207	10/11/2016	INV-1433		P	2,000 JBL 3oz Ice Cream Digital	57452	$292.02	$321.22			Purchase; AA PRINTING		GST	$0.00	$29.20	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$321.22		*None	617

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008208	10/11/2016	INV-1439		P	1,600 Burger Business 16oz SW Digital	57452	$440.00	$484.00			Purchase; AA PRINTING		GST	$0.00	$44.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$484.00		*None	617

AA PRINTING		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008209	10/11/2016	INV-1440		P	2,000 Burger Business 12oz Chip Cup	57452	$420.00	$462.00			Purchase; AA PRINTING		GST	$0.00	$42.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$462.00		*None	617

Bolt Masters		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008226	10/11/2016	MSI171410		P	1 RAPIDFIX PRO DUAL ADHESIVE 25ml Product  Code: VTLOC38025	62520	$55.76	$61.34		REQUIRED A.S.A.P.	Purchase; Bolt Masters		GST	$0.00	$5.58	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$61.34		M 2718	20

SECUVIEW PTY LTD (EVERGLOW LIGHTING)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008229	10/11/2016	201116299		P	UFO type High Bay QTY 12	62520	$2,640.00	$2,904.00			Purchase; SECUVIEW PTY LTD (EVERGLOW LIGHTING)		GST	$0.00	$264.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$242.00		*None	1309
SECUVIEW PTY LTD (EVERGLOW LIGHTING)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008229	10/11/2016	201116299		P	Goods returned	62520	-$2,640.00	-$2,904.00			Purchase; SECUVIEW PTY LTD (EVERGLOW LIGHTING)		GST	$0.00	-$264.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$242.00		*None	1309
SECUVIEW PTY LTD (EVERGLOW LIGHTING)		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008229	10/11/2016	201116299		P	UFO type High Bay QTY 1	62520	$220.00	$242.00			Purchase; SECUVIEW PTY LTD (EVERGLOW LIGHTING)		GST	$0.00	$22.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$242.00		*None	1309

Auspak Paper Products		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008232	10/11/2016	INV 87038		P	5 QTY CUP PET 16OZ UNIQ - 1000	57400	$490.00	$539.00			Purchase; Auspak Paper Products		GST	$0.00	$49.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$539.00		*None	211

CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	PARKING	63112	$27.27	$30.00			Purchase; CAREY - XIANGYUAN		GST	$0.00	$2.73	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588
CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	ENGINEER VISITS	63120	$649.09	$714.00			Purchase; CAREY - XIANGYUAN		GST	$0.00	$64.91	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588
CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	PETROL UTE	62601	$27.28	$30.00			Purchase; CAREY - XIANGYUAN		GST	$0.00	$2.72	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588
CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	STAFF AMENITIES	62410	$26.76	$29.44			Purchase; CAREY - XIANGYUAN		GST	$0.00	$2.68	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588
CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	CLEANING PRODUCTS	62340	$82.19	$90.41			Purchase; CAREY - XIANGYUAN		GST	$0.00	$8.22	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588
CAREY - XIANGYUAN		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008234	10/11/2016	16112016		P	REPAIRS AND MAINTENANCE - BUNNINGS, CLARK RUBBER	62520	$430.35	$473.38			Purchase; CAREY - XIANGYUAN		GST	$0.00	$43.03	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,367.23		*None	588

QUICK SUPER WESTPAC		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008186	11/11/2016	OCT 2016		P	All Employees 30/09/2016 to 27/10/2016	21412	$8,298.98	$8,298.98			Purchase; QUICK SUPER WESTPAC		FRE	$0.00	$0.00	$0.00			FRE	$0.00	$0.00	$0.00	B			5	1	30	0	$8,298.98		*None	920

Bolt Masters		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008230	11/11/2016	MSI171451		P	4 4.20MM JOBBER DRILLS XDJM0420	62520	$9.51	$10.46			Purchase; Bolt Masters		GST	$0.00	$0.95	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$53.58		M 2718	20
Bolt Masters		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008230	11/11/2016	MSI171451		P	5 3.20MM JOBBER DRILLS XDJM0320	62520	$9.77	$10.75			Purchase; Bolt Masters		GST	$0.00	$0.98	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$53.58		M 2718	20
Bolt Masters		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008230	11/11/2016	MSI171451		P	1 M4 X 0.70 HSGT TAP INTER YTIB070	62520	$14.94	$16.43			Purchase; Bolt Masters		GST	$0.00	$1.49	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$53.58		M 2718	20
Bolt Masters		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008230	11/11/2016	MSI171451		P	1 M4 X 0.70 H/TAP BOTT HSGT YTBB070HT	62520	$14.49	$15.94			Purchase; Bolt Masters		GST	$0.00	$1.45	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$53.58		M 2718	20

MYOB Australia Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008200	12/11/2016	1-38272832997		P	MYOB AccountRight Premier Recurring Live	62330	$62.46	$68.71			Purchase; MYOB Australia Pty Ltd		GST	$0.00	$6.25	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$68.71		*None	1306

TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	7/11/16 463784075 TULLAMARINE/COLLEGE OF AGRI S G15N MEL/SUV/ESS	56000	$35.00	$35.00			Purchase; TNT Express		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	7/11/16 463784075 TULLAMARINE/COLLEGE OF AGRI S G15N FSI	56000	$5.59	$5.59			Purchase; TNT Express		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	7/11/16 463784075 TULLAMARINE/COLLEGE OF AGRI S G15N NEC	56000	$8.50	$8.50			Purchase; TNT Express		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	7/11/16 502886451 TULLAMARINE/ANDREW FLETCHER S 76 MEL/BNE	56000	$27.93	$30.72			Purchase; TNT Express		GST	$0.00	$2.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	9/11/16 505024634 TULLAMARINE/BUNZL OUTSOURCI S 75 MEL/SYD	56000	$13.19	$14.51			Purchase; TNT Express		GST	$0.00	$1.32	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	9/11/16 505025614 TULLAMARINE/QCC HOSPITALITY S 75 MEL/SYD	56000	$13.19	$14.51			Purchase; TNT Express		GST	$0.00	$1.32	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	11/11/16 507259745 TULLAMARINE/MARGARET SKRATU S 75 MEL/GLG	56000	$10.55	$11.61			Purchase; TNT Express		GST	$0.00	$1.06	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34
TNT Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008238	12/11/2016	49738062		P	11/11/16 507259745 TULLAMARINE/MARGARET SKRATU S 75 RSD	56000	$5.00	$5.50			Purchase; TNT Express		GST	$0.00	$0.50	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$125.94		ACC:21779000	34

COLES EXPRESS		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia	X	00008551	12/11/2016	121116		P	Petrol	62601	$61.66	$67.83			Purchase; COLES EXPRESS		GST	$0.00	$6.17	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$67.83		*None	732

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008211	13/11/2016	900285392		P	3 SLOTS TO POORAKA SA (SAVILL PACKAGING)	61500	$151.96	$167.16			Purchase; SCT Logistics		GST	$0.00	$15.20	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$167.16		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008212	13/11/2016	900285393		P	4 SLOTS TO DARRA QLD (ESPRESSO @ THE WESLEY)	61500	$348.48	$383.33			Purchase; SCT Logistics		GST	$0.00	$34.85	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$383.33		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008213	13/11/2016	900285394		P	3 SLOTS TO BROOKVALE NSW (RED FAIRY BOUTIQUE)	61500	$159.99	$175.99			Purchase; SCT Logistics		GST	$0.00	$16.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$175.99		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008214	13/11/2016	900285395		P	4 SLOTS BANKSTOWN NSW (VLANDIS GROUP)	61500	$207.99	$228.79			Purchase; SCT Logistics		GST	$0.00	$20.80	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$228.79		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008215	13/11/2016	900285396		P	4 SLOTS TO EDWARDSTOWN SA (ATLAS MCNEIL HEALTHCARE)	61500	$191.95	$211.15			Purchase; SCT Logistics		GST	$0.00	$19.20	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$211.15		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008216	13/11/2016	900285397		P	2 SLOTS TO POORAKA SA (SAVILL PACKAGING)	61500	$106.64	$117.30			Purchase; SCT Logistics		GST	$0.00	$10.66	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$117.30		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008217	13/11/2016	900285398		P	3 SLOTS KINGSGROVE NSW (EBOS HEALTHCARE)	61500	$159.99	$175.99			Purchase; SCT Logistics		GST	$0.00	$16.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$175.99		103617	987

SCT Logistics		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008218	13/11/2016	900285399		P	9 SLOTS TO NEDLANDS WA (ROCKET FUEL COFFEE)	61500	$1,023.65	$1,126.02			Purchase; SCT Logistics		GST	$0.00	$102.37	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,126.02		103617	987

Westpac Life Insurance		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008219	14/11/2016	NOV 2016		P	Insurance Premium NOVEMBER 2016	61812	$299.53	$299.53			Purchase; Westpac Life Insurance		FRE	$0.00	$0.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$299.53		*None	747

IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008225	15/11/2016	INV 37986		P	Internet and Cloud Services	62800	$217.27	$239.00			Purchase; IS Telecoms Pty Ltd		GST	$0.00	$21.73	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084
IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008225	15/11/2016	INV 37986		P	Other charges and credits	62800	$313.64	$345.00			Purchase; IS Telecoms Pty Ltd		GST	$0.00	$31.36	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084
IS Telecoms Pty Ltd		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008225	15/11/2016	INV 37986		P	Service and Equipment	62800	-$285.47	-$314.02			Purchase; IS Telecoms Pty Ltd		GST	$0.00	-$28.55	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$269.98		*None	1084

Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008261	15/11/2016	INV 044378		P	24/10/16 SY18781 PCC565 THE PAPER CU MARINA ICE C MEL NS3	61500	$85.88	$94.47			Purchase; Hi Trans Express		GST	$0.00	$8.59	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$581.03		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008261	15/11/2016	INV 044378		P	09/11/16 PCC574 ADX THE PAPER CU ADX Building MEL ADE	61500	$76.10	$83.71			Purchase; Hi Trans Express		GST	$0.00	$7.61	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$581.03		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008261	15/11/2016	INV 044378		P	14/11/16 PCC575 TANGO GELATO THE PAPER CU TANGO GELA MEL NS8	61500	$362.97	$399.27			Purchase; Hi Trans Express		GST	$0.00	$36.30	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$581.03		8349	716
Hi Trans Express		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008261	15/11/2016	INV 044378		P	Account Fee 1	61500	$3.25	$3.58			Purchase; Hi Trans Express		GST	$0.00	$0.33	$0.00			GST	$0.00	$0.00	$0.00	B			2	0	30	0	$581.03		8349	716

SOUTHERN CORSS COMPRESSORS (AUSTRALIA) P/L		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008262	15/11/2016	SVC079652		P	Attend site 10/11/16 to perform service to dryer	62520	$150.00	$165.00			Purchase; SOUTHERN CORSS COMPRESSORS (AUSTRALIA) P/L		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$165.00		*None	1174

Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	2 Nov 70526 JANE OJI FIBRE SO N TULLAMARINE DANDENONG 4T	61500	$170.06	$187.07			Purchase; Exp Couriers		GST	$0.00	$17.01	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	3 Nov 70479 JANE BENCHMARK N TULLAMARINE NORTH MELBOURNE C	61500	$12.60	$13.86			Purchase; Exp Couriers		GST	$0.00	$1.26	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	4 Nov 71252 JANE OJI FIBRE SO N TULLAMARINE DANDENONG 4T	61500	$148.99	$163.89			Purchase; Exp Couriers		GST	$0.00	$14.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	8 Nov 72473 JANE ATLAS MCNEIL N TULLAMARINE SCORESBY 1T	61500	$58.42	$64.26			Purchase; Exp Couriers		GST	$0.00	$5.84	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	8 Nov 72570 JANE N2 EXT GELAT N TULLAMARINE FITZROY SV	61500	$18.96	$20.86			Purchase; Exp Couriers		GST	$0.00	$1.90	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	9 Nov 73287 JANE EVEREST FOOD N TULLAMARINE RESERVOIR 4T	61500	$106.85	$117.54			Purchase; Exp Couriers		GST	$0.00	$10.69	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	9 Nov 172464 JANE HUFF BAGELRY N TULLAMARINE CARNEGIE 6T	61500	$187.81	$206.60			Purchase; Exp Couriers		GST	$0.00	$18.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	10 Nov 73713 JANE/JOHN BONBONíS BAK N TULLAMARINE MORDIALLOC 8T	61500	$214.42	$235.87			Purchase; Exp Couriers		GST	$0.00	$21.45	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	10 Nov 73830 JANE/JOHN XOU PTY LTD N TULLAMARINE FITZROY SV	61500	$48.90	$53.79			Purchase; Exp Couriers		GST	$0.00	$4.89	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	15 Nov 75565 JANE GOJE N TULLAMARINE POINT COOK 1T	61500	$36.13	$39.74			Purchase; Exp Couriers		GST	$0.00	$3.61	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	15 Nov 75578 JANE AXI-KEM N TULLAMARINE DERRIMUT 1T	61500	$47.65	$52.42			Purchase; Exp Couriers		GST	$0.00	$4.77	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	15 Nov 75590 JANE KBAR N TULLAMARINE CLAYTON 1T	61500	$66.59	$73.25			Purchase; Exp Couriers		GST	$0.00	$6.66	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	SERVICE FEE	61500	$7.95	$8.74			Purchase; Exp Couriers		GST	$0.00	$0.79	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851
Exp Couriers		THE PAPER CUP COMPANY	Factory B, 8 Adina Court	Tullamarine 3043	Victoria, Australia		00008263	15/11/2016	INV 128310		P	FUEL LEVY	61500	$143.58	$157.94			Purchase; Exp Couriers		GST	$0.00	$14.36	$0.00			GST	$0.00	$0.00	$0.00	B			5	1	30	0	$1,395.83		EXTPCC	851

