Item Number	Item Name	Buy	Sell	Inventory	Asset Acct	Income Acct	Expense/COS Acct	Item Picture	Description	Use Desc. On Sale	Custom List 1	Custom List 2	Custom List 3	Custom Field 1	Custom Field 2	Custom Field 3	Primary Supplier	Supplier Item Number	Tax Code When Bought	Buy Unit Measure	# Items/Buy Unit	Reorder Quantity	Minimum Level	Selling Price	Sell Unit Measure	Tax Code When Sold	Sell Price Inclusive	Sales Tax Calc. Method	# Items/Sell Unit	Quantity Break 1	Quantity Break 2	Quantity Break 3	Quantity Break 4	Quantity Break 5	"Price Level A, Qty Break 1"	"Price Level B, Qty Break 1"	"Price Level C, Qty Break 1"	"Price Level D, Qty Break 1"	"Price Level E, Qty Break 1"	"Price Level F, Qty Break 1"	"Price Level A, Qty Break 2"	"Price Level B, Qty Break 2"	"Price Level C, Qty Break 2"	"Price Level D, Qty Break 2"	"Price Level E, Qty Break 2"	"Price Level F, Qty Break 2"	"Price Level A, Qty Break 3"	"Price Level B, Qty Break 3"	"Price Level C, Qty Break 3"	"Price Level D, Qty Break 3"	"Price Level E, Qty Break 3"	"Price Level F, Qty Break 3"	"Price Level A, Qty Break 4"	"Price Level B, Qty Break 4"	"Price Level C, Qty Break 4"	"Price Level D, Qty Break 4"	"Price Level E, Qty Break 4"	"Price Level F, Qty Break 4"	"Price Level A, Qty Break 5"	"Price Level B, Qty Break 5"	"Price Level C, Qty Break 5"	"Price Level D, Qty Break 5"	"Price Level E, Qty Break 5"	"Price Level F, Qty Break 5"	Inactive Item	Standard Cost
C206_BERICA_FC_20_FERN	500ml F/C (550) FERN		S	I	11336	41124	50022																0	$41.25	550	FRE		0	1	0	0	0	0	0	41.25	35.75	66	66	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C206_BERICA_FC_30_FERN	700ml F/C (550) FERN		S	I	11338	41126	50024																0	$82.50	550	FRE		0	1	0	0	0	0	0	82.5	44	44	44	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C206_BERICA_SW_04_LOVEFOOD	"4oz S/W (1,000) Love Food"		S	I	11325	41102	50002																0	$35.00	1000	GST		0	1	0	0	0	0	0	35	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C206_BPTECOMA_DW_08_BPTECOMA	8oz D/W (600) BP Tecoma		S	I	11330	41108	50004																0	$45.00	600	GST		0	1	0	0	0	0	0	45	57	57	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C206_BPTECOMA_DW_12_BPTECOMA	12oz D/W (500) BP Tecoma		S	I	11331	41110	50012																0	$45.00	500	GST		0	1	0	0	0	0	0	45	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C206_BPTECOMA_DW_16_BPTECOMA	16oz D/W (360) BP Tecoma		S	I	11332	41112	50014																0	$43.20	360	GST		0	1	0	0	0	0	0	43.2	48.6	55.8	52.2	52.2	52.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C207_TRNFSN_DW_08T_OPTUS	8ozT D/W (500) Optus		S	I	11342	41118	50009																0	$42.50	500	GST		0	1	0	0	0	0	0	42.5	42.5	42.5	42.5	42.5	42.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C207_TRNFSN_SW_04_JDTH	"4oz S/W (3,200) JDTH"		S	I	11325	41102	50002																0	$192.00	3200	GST		0	1	0	0	0	0	0	192	187	187	187	187	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C207_TRNFSN_SW_04_SOCO	"4oz S/W (3,200) SOCO"		S	I	11325	41102	50002																0	$176.00	3200	GST		0	1	0	0	0	0	0	176	176	176	176	176	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C208_VOODU_DW_08T_CRLHOMES	8ozT D/W (500) Carlisle Homes		S	I	11342	41118	50009																0	$42.50	500	GST		0	1	0	0	0	0	0	42.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C208_VOODU_IC_03_SKI	"3oz Ice-Cream (1,800) SKI"		S	I	11347	41119	50017																0	$90.00	4000	GST		0	1	0	0	0	0	0	90	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C209_BSHTKR_IC_03_B-TUCKER	"3oz I/C (1,500) B-Tucker"		S	I	11347	41119	50017																0	$82.50	"1,500"	GST		0	1	0	0	0	0	0	82.5	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C210_NORDB_CH_08_NORDB	"8oz Chip Cup(1,100) Nordburger"		S	I	11352	41098	50027																0	$50.00	1100	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C210_NORDB_CH_12_NORDB	"12oz ChipCup(1,000) Nordburger"		S	I	11351	41100	50026																0	$55.00	1000	GST		0	1	0	0	0	0	0	55	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C210_NORDB_SC_22_NORDB	22oz S/C (800) Nordburger		S	I	11343	41150	50015																0	$76.00	800	GST		0	1	0	0	0	0	0	76	76	76	76	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C211_SPACAFE_SW_16_SPA	16oz S/W (800) Spa Café		S	I	11328	41111	50013																0	$68.00	800	GST		0	1	0	0	0	0	0	68	84	84	84	84	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C212_HOTSHOTZ_SW_12_HOTSHOTZ	"12oz S/W (1,000) Hot Shotz"		S	I	11327	41109	50011																0	$75.00	1000	GST		0	1	0	0	0	0	0	75	85	85	85	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C212_HOTSHOTZ_SW_16_HOTSHOTZ	16oz S/W (800) Hot Shotz		S	I	11328	41111	50013																0	$72.00	800	GST		0	1	0	0	0	0	0	72	84	84	84	84	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C213_QUINTY_SW_08_QUINTBAKE	8oz S/W(1000) Quinty Bakehouse		S	I	11326	41107	50003																0	$65.00	"1,000"	GST		0	1	0	0	0	0	0	65	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C213_QUINTY_SW_12_QUINTBAKE	12oz S/W(1000)Quinty Bakehouse		S	I	11327	41109	50011																0	$85.00	1000	GST		0	1	0	0	0	0	0	85	85	85	85	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C213_QUINTY_SW_16_QUINTBAKE	16oz S/W(800) Quinty Bakehouse		S	I	11328	41111	50013																0	$88.00	800	GST		0	1	0	0	0	0	0	88	84	84	84	84	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C214_VALEDG_DW_08T_HESTA	8ozT D/W (500) Hesta		S	I	11342	41118	50009																0	$37.50	500	GST		0	1	0	0	0	0	0	37.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C215_WESLEY_DW_04_THEWES	"4oz D/W (1,000) The Wesley"		S	I	11329	41103	50001																0	$75.00	1000	GST		0	1	0	0	0	0	0	75	75	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C215_WESLEY_DW_08_THEWES	8oz D/W (600) The Wesley		S	I	11330	41108	50004																0	$51.00	600	GST		0	1	0	0	0	0	0	51	57	57	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C215_WESLEY_DW_12_THEWES	12oz D/W (500) The Wesley		S	I	11331	41110	50012																0	$50.00	500	GST		0	1	0	0	0	0	0	50	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C215_WESLEY_SC_22_THEWES	22oz S/W (500) The Wesley		S	I	11343	41150	50015																0	$55.00	500	GST		0	1	0	0	0	0	0	55	76	76	76	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C215_WESLEY_SW_16_THEWES	16oz S/W (800) The Wesley		S	I	11328	41111	50013																0	$76.00	800	GST		0	1	0	0	0	0	0	76	88	88	88	88	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C216_KNGSTN_FC_16_KNGSTN	440ML F/C (605) Kingston Hotel		S	I	11335	41123	50021																0	$57.47	605	GST		0	1	0	0	0	0	0	57.47	62.7	62.7	62.7	62.7	62.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C217_EDLYN_SC_24_EDLYN	24oz S/C (500) Edlyn		S	I	11344	41115	50016																0	$50.00	500	GST		0	1	0	0	0	0	0	50	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_DW_04_DILMAH	"4oz D/W (1,000) Dilmah 2016"		S	I	11329	41103	50001																0	$65.00	1000	GST		0	1	0	0	0	0	0	65	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_DW_08T_DILMAH	8ozT D/W (500) Dilmah 2016		S	I	11342	41118	50009																0	$37.50	500	GST		0	1	0	0	0	0	0	37.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_03_CRAZY	"3oz I/C (1,500) Crazy Mixed up"		S	I	11347	41119	50017																0	$82.50	1500	GST		0	1	0	0	0	0	0	82.5	72	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_03_oob	"3oz I/C (1,500) oob"		S	I	11347	41119	50017																0	$82.50	"1,500"	GST		0	1	0	0	0	0	0	82.5	60	72	72	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_05_CRAZY	"5oz I/C (1,000) Crazy Mixed up"		S	I	11348	41121	50018																0	$65.00	1000	GST		0	1	0	0	0	0	0	65	45	72	72	72	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_05_oob	"5oz I/C (1,000) oob"		S	I	11348	41121	50018																0	$65.00	1000	GST		0	1	0	0	0	0	0	65	45	54	54	54	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_08_CRAZY	"8oz I/C (1,000) Crazy Mixed up"		S	I	11349	41120	50019																0	$80.00	1000	GST		0	1	0	0	0	0	0	80	66	95	95	95	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_IC_08_oob	"8oz I/C (1,000) oob"		S	I	11349	41120	50019																0	$80.00	1000	GST		0	1	0	0	0	0	0	80	66	66	66	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_SC_12_oob	"12oz S/C (1,000) oob"		S	I	11345	41113	50025																0	$70.00	1000	GST		0	1	0	0	0	0	0	70	50	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C219_BEVSERV_SC_16_oob	16oz S/C (800) oob		S	I	11346	41114	51114																0	$68.00	800	GST		0	1	0	0	0	0	0	68	56	68	68	68	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C220_BQQ_CH_12_BQQ	"12oz Chip Cup (1,000) BQQ"		S	I	11351	41100	50026																0	$45.00	1000	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C222_SNWBRY_FC_25_GEN	600ml F/C (550) Snowberry		S	I	11337	41125	50023																0	$55.00	550	GST		0	1	0	0	0	0	0	55	55	55	55	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C223_AFTRS_SW_08T_AFTRS	"8ozT S/W (1,000) AFTRS HOT"		S	I	11340	41116	50007																0	$65.00	"1,000"	GST		0	1	0	0	0	0	0	65	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C224_ADJAPAN_FC_20_YOGOTIME	500ML F/C (550) Yogo Time		S	I	11336	41124	50022																0	$52.25	550	GST		0	1	0	0	0	0	0	52.25	52.25	52.25	52.25	52.25	52.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C225_LMANGAN_DW_08T_MOJO	8ozT D/W (500) MOJO		S	I	11342	41118	50009																0	$47.50	500	GST		0	1	0	0	0	0	0	47.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C227_CATCAF_DW_08_CATCAFE	8oz D/W (600) Cat Cafe		S	I	11330	41108	50004																0	$51.00	600	GST		0	1	0	0	0	0	0	51	57	57	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C227_CATCAF_DW_12_CATCAFE	12oz D/W (500) Cat Cafe		S	I	11331	41110	50012																0	$52.50	500	GST		0	1	0	0	0	0	0	52.5	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C227_CATCAF_DW_16_CATCAFE	16oz D/W (360) Cat Cafe		S	I	11332	41112	50014																0	$52.20	360	GST		0	1	0	0	0	0	0	52.2	52.2	52.2	52.2	52.2	52.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C229_WPACRESCUE_DW_12_LIFE	12oz D/W (500) Life Saver Resc		S	I	11331	41110	50012																0	$47.50	500	GST		0	1	0	0	0	0	0	47.5	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C230_BECKS_DW_08T_COLESMC	8ozT D/W (500) Coles Mast Card		S	I	11342	41118	50009																0	"$1,425.00"	10000	GST		0	1	0	0	0	0	0	"1,425"	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C232_BVICE_IC_03_BVICE	"3oz I/C (1,500) Barr Vall Ice"		S	I	11347	41119	50017																0	$75.00	"1,500"	GST		0	1	0	0	0	0	0	75	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C233_DRINKBOX_DW_08T_BNTMNT	8ozT D/W (500) Bent-Ment		S	I	11342	41118	50009																0	$39.00	500	GST		0	1	0	0	0	0	0	39	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C233_DRINKBOX_DW_12_TBCDND	12oz D/W (500) TBC DNDG		S	I	11331	41110	50012																0	$45.00	500	GST		0	1	0	0	0	0	0	45	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C233_DRINKBOX_SW_06_TELSTRA	"6.5oz S/W (2,100) Telstra"		S	I	11339	41105	50006																0	$115.50	2100	GST		0	1	0	0	0	0	0	115.5	115.5	115.5	115.5	115.5	115.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C234_FCM_DW_04_G01	"4oz D/W (1,000) White Horse"		S	I	11329	41103	50001																0	$70.00	1000	GST		0	1	0	0	0	0	0	70	75	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C235_BLAH_DW_08_PvsZ-2	8oz D/W(600) ZOMBvsPLANT2		S	I	11330	41108	50004																0	$57.00	600	GST		0	1	0	0	0	0	0	57	57	57	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C235_BLAH_DW_12_PvsZ-2	12oz D/W(500) ZOMBvsPLANT2		S	I	11331	41110	50012																0	$52.50	500	GST		0	1	0	0	0	0	0	52.5	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_08_AMANTI	8ozU D/W (600) Amanti (Orange)		S	I	11330	41108	50004																0	$45.00	600	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_08_AMICI	8ozU D/W (600) Amici (RED)		S	I	11330	41108	50004																0	$45.00	600	GST		0	1	0	0	0	0	0	45	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_08_PEECHES	8oz D/W (600) Peeches		S	I	11330	41108	50004																0	$45.00	600	GST		0	1	0	0	0	0	0	45	57	57	57	57	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_08T_LAPICCOLA	8ozT D/W (500) La Piccola		S	I	11342	41118	50009																0	$37.50	500	GST		0	1	0	0	0	0	0	37.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_12_AMANTI	12oz D/W (500) Amanti (ORANGE)		S	I	11331	41110	50012																0	$42.50	500	GST		0	1	0	0	0	0	0	42.5	42.5	42.5	42.5	42.5	42.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_12_AMICI	12oz D/W (500) Amici (RED)		S	I	11331	41110	50012																0	$42.50	500	GST		0	1	0	0	0	0	0	42.5	42.5	42.5	42.5	42.5	42.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_12_PEECHES	12oz D/W (500) PEECHES		S	I	11331	41110	50012																0	$42.50	500	GST		0	1	0	0	0	0	0	42.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_16_AMANTI	16oz D/W (360) Amanti (Orange)		S	I	11332	41112	50014																0	$39.60	360	GST		0	1	0	0	0	0	0	39.6	39.6	39.6	39.6	39.6	39.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_16_AMICI	16oz D/W (360) Amici (RED)		S	I	11332	41112	50014																0	$39.60	360	GST		0	1	0	0	0	0	0	39.6	39.6	39.6	39.6	39.6	39.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C236_AXIKEM_DW_16_PEECHES	16oz D/W (360) PEECHES		S	I	11332	41112	50014																0	$39.60	360	GST		0	1	0	0	0	0	0	39.6	50.4	50.4	50.4	50.4	50.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C237_EXQSINE_IC_03_CHCMSSE	"3oz I/C (1,500) Choc Mousse"		S	I	11347	41119	50017																0	$52.50	"1,500"	GST		0	1	0	0	0	0	0	52.5	52.325	52.325	52.325	52.325	52.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C237_EXQSINE_IC_03_PANCOTT	"3oz I/C (1,500) PANNA COTTA"		S	I	11347	41119	50017																0	$52.33	"1,500"	GST		0	1	0	0	0	0	0	52.325	52.325	52.325	52.325	52.325	52.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C237_EXQSINE_IC_03_POPWHCHMSSE	"3oz I/C (1,500)PCORN &WH CHMS"		S	I	11347	41119	50017																0	$56.25	"1,500"	GST		0	1	0	0	0	0	0	56.25	52.5	52.5	52.5	52.5	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C237_EXQSINE_IC_03_PROMOCHOC	3oz I/C (1500) Taste Of Colour		S	I	11347	41119	50017																0	$57.00	"1,500"	GST		0	1	0	0	0	0	0	57	52.5	52.5	52.5	52.5	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C238_VIBE_DW_08_VIBE	8oz D/W (600) Vibe Hotels		S	I	11330	41108	50004																0	$48.00	600	GST		0	1	0	0	0	0	0	48	48	48	48	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C238_VIBE_DW_12_VIBE	12oz D/W (500) Vibe Hotels		S	I	11331	41110	50012																0	$50.00	500	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C239_QTC_DW_12_MUTINY	12oz D/W (500) Mutiny		S	I	11331	41110	50012																0	$45.00	500	GST		0	1	0	0	0	0	0	45	57.5	57.5	57.5	57.5	57.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C239_QTC_SW_08T_SMIRNOFF	"8ozT S/W (1,000) Smirnoff"		S	I	11340	41116	50007																0	$65.00	"1,000"	GST		0	1	0	0	0	0	0	65	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C239_QTC_SW_12_SMIRNOFF	"12oz S/W (1,000) Smirnoff"		S	I	11327	41109	50011																0	$75.00	1000	GST		0	1	0	0	0	0	0	75	75	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C239_QTC_SW_16_SMIRNOFF	16oz S/W (800) Smirnoff		S	I	11328	41111	50013																0	$80.00	800	GST		0	1	0	0	0	0	0	80	80	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C241_YBF_FC_20_YOGURBERRY	500ML F/C (550) Yogurberry		S	I	11336	41124	50022																0	$46.75	550	GST		0	1	0	0	0	0	0	46.75	46.75	46.75	46.75	46.75	46.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C241_YBF_FC_25_YOGURBERRY	600ML F/C (550) Yogurberry		S	I	11337	41125	50023																0	$52.25	550	GST		0	1	0	0	0	0	0	52.25	52.25	52.25	52.25	52.25	52.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C2410CBKFSM	EZ-FIT DISPENSER 73~121mm	B	S	I	11322	41131	54030										HARBIN Australia		GST	1	1	0	0	$150.00	1	GST		0	1	0	0	0	0	0	150	150	150	150	150	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	$132.00
C242_EUROPAT_DW_08_EUROPAT	8ozU D/W (600) Euro Patisserie		S	I	11330	41108	50004																0	$54.00	600	GST		0	1	0	0	0	0	0	54	45	45	45	45	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C242_EUROPAT_DW_08T_EUROPAT	8ozT D/W (500) Euro Patisserie		S	I	11342	41118	50009																0	$47.50	500	GST		0	1	0	0	0	0	0	47.5	47.5	47.5	47.5	47.5	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C242_EUROPAT_DW_12_EUROPAT	12oz D/W (500) Euro Patisserie		S	I	11331	41110	50012		"Lids 8ozT @ $40, 8~16 @ $45 Whites"														0	$50.00	500	GST		0	1	0	0	0	0	0	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C242_EUROPAT_DW_16_EUROPAT	16oz D/W (360) Euro Patisserie		S	I	11332	41112	50014																0	$52.20	360	GST		0	1	0	0	0	0	0	52.2	52.2	52.2	52.2	52.2	52.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C242_NCG_DW_04_CAFROYAL	4oz D/W (1000) Cafe Royal		S	I	11329	41103	50001																0	$75.00	1000	GST		0	1	0	0	0	0	0	75	75	75	75	75	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C243_STOLENRUM_SW_04_THISIS	"4oz S/W (1,000) This Is Stolen"		S	I	11325	41102	50002																0	$60.00	1000	GST		0	1	0	0	0	0	0	60	176	176	176	176	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C243_STOLENRUM_SW_08T_NEW S&C	8ozT S/W (375) New Design		S	I	11340	41116	50007																0	$33.75	375	GST		0	1	0	0	0	0	0	33.75	31.87	70	70	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C243_STOLENRUM_SW_08T_SMCOKE	"8ozT S/W (1,000) Smoke & Coke"		S	I	11340	41116	50007																0	$70.00	"1,000"	GST		0	1	0	0	0	0	0	70	65	65	65	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C243_STOLENRUM_SW_08T_STOLEN	"8ozT S/W (1,000) Stolen 2016"		S	I	11340	41116	50007																0	$70.00	"1,000"	GST		0	1	0	0	0	0	0	70	70	70	70	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
C243_STOLENRUM_SW_08T_STOLRUM	"8ozT S/W (1,000) Stolen Rum"		S	I	11340	41116	50007																0	$70.00	"1,000"	GST		0	1	0	0	0	0	0	70	70	70	70	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	
