Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	LCT Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Freight LCT Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	BSB	Account Number	Drawer/Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010139	12/08/2016	1041157 Pt 1		A	JL_HL_8~16_W	56	8~16 oz Hot Sipper Lid (White)	$29.00	$31.90	0%	$1,624.00	$1,786.40			Sale; Lombard The Paper People					GST	$0.00	$162.40	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$1,786.40	EFT											Location1	C031	39

Brown-Forman Australia		PMA Global Australia - Internal	Att: Receipting	1 Grady Crescent	ERSKINE PARK NSW 2759		00010090	15/08/2016	BFA9111 Final	TNT	A	DIGITAL PRINT	1	12oz D/W (1 x 500) Chambord	$0.00	$0.00	0%	$0.00	$0.00		x1 carton 50x33x56cm 8.6kgs	Sale; Brown-Forman Australia			15/08/2016		GST	$0.00	$0.00	$0.00	$28.00	$30.80	GST	$0.00	$2.80	$0.00	I			1	0	0	0	0	$30.80	MasterCard												*None	1245

FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00010097	15/08/2016	17002 Fratelli	CLIENT'S OWN COURIER	A	C072_1STPAK_SC_22_FRATELLIFAMO	30	22oz S/C (500) Fratelli Famous	$45.00	$49.50	0%	$1,350.00	$1,485.00		1 chep for exchange at 2.4m high + 3 cartons	Sale; FirstPack					GST	$0.00	$135.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,535.50	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00010097	15/08/2016	17002 Fratelli	CLIENT'S OWN COURIER	A	JL_CLD_22~24_DOME_S	15	22/24oz (1,000) Lid Dome Slit	$45.00	$49.50	0%	$675.00	$742.50		1 chep for exchange at 2.4m high + 3 cartons	Sale; FirstPack					GST	$0.00	$67.50	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,535.50	EFT											Location1	C072	148
FirstPack		FirstPack	2-6 McWilliam St	Springvale  VIC  3171			00010097	15/08/2016	17002 Fratelli	CLIENT'S OWN COURIER	A	PPL_SC_22	1	22oz Printing Plate	$280.00	$308.00	0%	$280.00	$308.00		1 chep for exchange at 2.4m high + 3 cartons	Sale; FirstPack					GST	$0.00	$28.00	$0.00			GST	$0.00	$0.00	$0.00	I			2	0	30	0	0	$2,535.50	EFT												C072	148

Mahalia Coffee Pty Ltd		Mahalia Coffee Pty Ltd	Dickers Depot address in Melbourne:	Goodwin Freight Services 	110 Castro Way		00010142	15/08/2016	47 - Pt 1	ETA	A	C109_MAH_DW_08_MAHALIA	32	8oz D/W (600) Mahalia	$46.80	$51.48	0%	$1,497.60	$1,647.36		3 cheps for exchange at 1.8m high	Sale; Mahalia Coffee Pty Ltd			15/08/2016		GST	$0.00	$149.76	$0.00	$90.00	$99.00	GST	$0.00	$9.00	$0.00	I			1	0	0	0	0	$3,267.00	EFT											Location1	C109	694
Mahalia Coffee Pty Ltd		Mahalia Coffee Pty Ltd	Dickers Depot address in Melbourne:	Goodwin Freight Services 	110 Castro Way		00010142	15/08/2016	47 - Pt 1	ETA	A	C109_MAH_DW_16_MAHALIA	32	16oz D/W (360) Mahalia	$43.20	$47.52	0%	$1,382.40	$1,520.64		3 cheps for exchange at 1.8m high	Sale; Mahalia Coffee Pty Ltd			15/08/2016		GST	$0.00	$138.24	$0.00	$90.00	$99.00	GST	$0.00	$9.00	$0.00	I			1	0	0	0	0	$3,267.00	EFT											Location1	C109	694

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010144	15/08/2016	PO-0522 Samsung	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	8ozT DW (2 x 500 = 1,000) Samsung 	$150.00	$165.00	-35%	$202.50	$222.75		Courier to collect: 3 Single cartons	Sale; AA PRINTING			15/08/2016		GST	$0.00	$20.25	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$261.25	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010144	15/08/2016	PO-0522 Samsung	CLIENT'S OWN COURIER	A	JL_HL_T8_B	1	8ozT Hot Sipper Lid (Black)	$35.00	$38.50	0%	$35.00	$38.50		Courier to collect: 3 Single cartons	Sale; AA PRINTING			15/08/2016		GST	$0.00	$3.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$261.25	EFT											Location1	C418	702

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010145	15/08/2016	Credit		A	Credit	-5	8~16 oz Hot Sipper Lid (White)	$29.00	$31.90	0%	-$145.00	-$159.50			Sale; Lombard The Paper People					GST	$0.00	-$14.50	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	-$159.50													C031	39

AXI-KEM PTY. LTD.		AXI-KEM PTY. LTD.	Guilford General Transport	110 Castro Way	(Enter via northern gate - closest to Paramount Blvd)		00010150	15/08/2016	AF120816	EXP	A	JL_HL_T8_W	15	8ozTHot Sipper Lid (White)	$30.00	$33.00	0%	$450.00	$495.00		x1 pallet (1.2x1.2x1m)	Sale; AXI-KEM PTY. LTD.			15/08/2016		GST	$0.00	$45.00	$0.00	$40.00	$44.00	GST	$0.00	$4.00	$0.00	I			2	0	30	0	0	$539.00	EFT											Location1	C236	523

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010152	15/08/2016	PO-0516 Pace	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	8ozT D/W (2 x 500 = 1,000) Pace 	$150.00	$165.00	0%	$150.00	$165.00		Courier to collect: 3 Single cartons	Sale; AA PRINTING			15/08/2016		GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$203.50	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010152	15/08/2016	PO-0516 Pace	CLIENT'S OWN COURIER	A	JL_HL_T8_B	1	8ozT Hot Sipper Lid (Black)	$35.00	$38.50	0%	$35.00	$38.50		Courier to collect: 3 Single cartons	Sale; AA PRINTING			15/08/2016		GST	$0.00	$3.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$203.50	EFT											Location1	C418	702

Atlas McNeil Healthcare		Atlas McNeil Healthcare	Unit 5, 32-50 Weaver St	(Delivery between 7am-2pm)	Edwardstown  SA  5039		00010158	15/08/2016	P82889	SCT	A	TPCC_SM_02_G01	60	2oz S/W (2,000) GRADUATED	$66.00	$72.60	0%	$3,960.00	$4,356.00		1 pallet at 2m high	Sale; Atlas McNeil Healthcare			18/08/2016		GST	$0.00	$396.00	$0.00	$134.10	$147.51	GST	$0.00	$13.41	$0.00	I			1	0	0	0	0	$4,503.51	EFT											Location1	*None	573

Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00009893	16/08/2016	M19101 Fleurieu	Hi Trans	A	C204_SAVPAK_DW_08T_FLEURIEU	205	8ozT D/W (500) FLEURIEU MILK	$35.00	$38.50	0%	$7,175.00	$7,892.50		11 x full pallets + 1 x half pallet	Sale; Savill Packaging Pty Ltd			16/08/2016		GST	$0.00	$717.50	$0.00	$1,590.00	$1,749.00	GST	$0.00	$159.00	$0.00	I			2	0	30	0	0	$19,079.50	EFT											Location1	C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00009893	16/08/2016	M19101 Fleurieu	Hi Trans	A	C204_SAVPAK_DW_12_FLEURIEU	203	12oz D/W (500) FLEURIEU MILK	$40.00	$44.00	0%	$8,120.00	$8,932.00		11 x full pallets + 1 x half pallet	Sale; Savill Packaging Pty Ltd			16/08/2016		GST	$0.00	$812.00	$0.00	$1,590.00	$1,749.00	GST	$0.00	$159.00	$0.00	I			2	0	30	0	0	$19,079.50	EFT											Location1	C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00009893	16/08/2016	M19101 Fleurieu	Hi Trans	A	PPL_DW_08T	1	8ozT Outer Printing Plate	$220.00	$242.00	0%	$220.00	$242.00		11 x full pallets + 1 x half pallet	Sale; Savill Packaging Pty Ltd			16/08/2016		GST	$0.00	$22.00	$0.00	$1,590.00	$1,749.00	GST	$0.00	$159.00	$0.00	I			2	0	30	0	0	$19,079.50	EFT												C204	482
Savill Packaging Pty Ltd		Savill Packaging Pty Ltd	65 Langford Street,	Pooraka  S.A.  5095			00009893	16/08/2016	M19101 Fleurieu	Hi Trans	A	PPL_DW_12	1	12oz Outer Printing Plate	$240.00	$264.00	0%	$240.00	$264.00		11 x full pallets + 1 x half pallet	Sale; Savill Packaging Pty Ltd			16/08/2016		GST	$0.00	$24.00	$0.00	$1,590.00	$1,749.00	GST	$0.00	$159.00	$0.00	I			2	0	30	0	0	$19,079.50	EFT												C204	482

CAFE THE PREVUE		CAFE THE PREVUE	66-68 Faithfull St	Wangaratta  VIC  3677			00009934	16/08/2016	Emilie	Pick Up	A	C458_CAFPREV_DW_12_CAFEPREVUE	31	12oz D/W (500) Cafe The Prevue	$52.50	$57.75	0%	$1,627.50	$1,790.25		2 pallets for exchange at 1.8m high	Sale; CAFE THE PREVUE					GST	$0.00	$162.75	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,886.60												Location1	C458	1228
CAFE THE PREVUE		CAFE THE PREVUE	66-68 Faithfull St	Wangaratta  VIC  3677			00009934	16/08/2016	Emilie	Pick Up	A	TPCC_DW_12_PBOX	14	12oz D/W Sleeves Of (25) - Part Box of 350 Cups	$2.62	$2.8821	0%	$36.68	$40.35		2 pallets for exchange at 1.8m high	Sale; CAFE THE PREVUE					GST	$0.00	$3.67	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,886.60												Location1	C458	1228
CAFE THE PREVUE		CAFE THE PREVUE	66-68 Faithfull St	Wangaratta  VIC  3677			00009934	16/08/2016	Emilie	Pick Up	A	PPL_DW_12	1	12oz Outer Printing Plate	$240.00	$264.00	0%	$240.00	$264.00		2 pallets for exchange at 1.8m high	Sale; CAFE THE PREVUE					GST	$0.00	$24.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,886.60													C458	1228
CAFE THE PREVUE		CAFE THE PREVUE	66-68 Faithfull St	Wangaratta  VIC  3677			00009934	16/08/2016	Emilie	Pick Up	A	JL_HL_8~16_B	16	8~16 oz Hot Sipper Lid (Black)	$45.00	$49.50	0%	$720.00	$792.00		2 pallets for exchange at 1.8m high	Sale; CAFE THE PREVUE					GST	$0.00	$72.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,886.60												Location1	C458	1228

Finders Keepers		Finders Keepers	20 Mitchell Street,	Bendigo  VIC  3550			00009939	16/08/2016	Paul 19/07	CLIENT'S OWN COURIER	A	C371_FNDRSKPRS_DW_12_FNDRSKPRS	32	12oz D/W (500) Finders Keepers	$50.00	$55.00	0%	$1,600.00	$1,760.00		1 chep for exchange at 1.8m (remainder to be packed with Inv#9938)	Sale; Finders Keepers					GST	$0.00	$160.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,145.00	MasterCard											Location1	*None	1024
Finders Keepers		Finders Keepers	20 Mitchell Street,	Bendigo  VIC  3550			00009939	16/08/2016	Paul 19/07	CLIENT'S OWN COURIER	A	JL_HL_8~16_W	10	8~16 oz Hot Sipper Lid (White)	$35.00	$38.50	0%	$350.00	$385.00		1 chep for exchange at 1.8m (remainder to be packed with Inv#9938)	Sale; Finders Keepers					GST	$0.00	$35.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$2,145.00	MasterCard											Location1	*None	1024

Paper World Solutions Pty Ltd		Paper World Solutions Pty Ltd	506/226 Rouse St	Port Melbourne  VIC  3207			00010026	16/08/2016	4oz LaLapa	Pick Up	A	C132_PWS_SW_04_LALAPA	21	4oz S/W (1,000) LaLapa	$55.00	$60.50	0%	$1,155.00	$1,270.50		x25 cartons	Sale; Paper World Solutions Pty Ltd					GST	$0.00	$115.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,875.06												Location1	C132	345
Paper World Solutions Pty Ltd		Paper World Solutions Pty Ltd	506/226 Rouse St	Port Melbourne  VIC  3207			00010026	16/08/2016	4oz LaLapa	Pick Up	A	TPCC_SW_04_PBOX	18	4oz S/W PART BOX OF 720 CUPS (40)	$2.20	$2.42	0%	$39.60	$43.56		x25 cartons	Sale; Paper World Solutions Pty Ltd					GST	$0.00	$3.96	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,875.06												Location1	C132	345
Paper World Solutions Pty Ltd		Paper World Solutions Pty Ltd	506/226 Rouse St	Port Melbourne  VIC  3207			00010026	16/08/2016	4oz LaLapa	Pick Up	A	JL_HLS_4_B	3	4oz Hot SIP Lid (1,000) Black	$50.00	$55.00	0%	$150.00	$165.00		x25 cartons	Sale; Paper World Solutions Pty Ltd					GST	$0.00	$15.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,875.06												Location1	C132	345
Paper World Solutions Pty Ltd		Paper World Solutions Pty Ltd	506/226 Rouse St	Port Melbourne  VIC  3207			00010026	16/08/2016	4oz LaLapa	Pick Up	A	PPL_SW_04	2	4oz Printing Plate	$180.00	$198.00	0%	$360.00	$396.00		x25 cartons	Sale; Paper World Solutions Pty Ltd					GST	$0.00	$36.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,875.06													C132	345

Oh Yeah Group Australia		Oh Yeah Group Australia	220 Toorak Road	South Yarra  VIC  3141			00010082	16/08/2016		Pick Up	A	C367_OHYEAH_SW_08T_DELAVILLE	15	8ozT S/W (1,000) De La Ville	$70.00	$77.00	0%	$1,050.00	$1,155.00		2 pallets for exchange at 1.4m high	Sale; Oh Yeah Group Australia					GST	$0.00	$105.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$3,385.25	EFT											Location1	C367	914
Oh Yeah Group Australia		Oh Yeah Group Australia	220 Toorak Road	South Yarra  VIC  3141			00010082	16/08/2016		Pick Up	A	TPCC_SW_08T_PBOX	15	8ozT S/W Sleeves Of (50) - Part Box 750 Cups	$3.50	$3.85	0%	$52.50	$57.75		2 pallets for exchange at 1.4m high	Sale; Oh Yeah Group Australia					GST	$0.00	$5.25	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$3,385.25	EFT											Location1	C367	914
Oh Yeah Group Australia		Oh Yeah Group Australia	220 Toorak Road	South Yarra  VIC  3141			00010082	16/08/2016		Pick Up	A	C367_OHYEAH_SW_12_DELAVILLE	15	12oz S/W (1,000) De La Ville	$85.00	$93.50	0%	$1,275.00	$1,402.50		2 pallets for exchange at 1.4m high	Sale; Oh Yeah Group Australia					GST	$0.00	$127.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$3,385.25	EFT											Location1	C367	914
Oh Yeah Group Australia		Oh Yeah Group Australia	220 Toorak Road	South Yarra  VIC  3141			00010082	16/08/2016		Pick Up	A	PPL_SW_08T	1	8ozT S/W Printing Plate	$220.00	$242.00	0%	$220.00	$242.00		2 pallets for exchange at 1.4m high	Sale; Oh Yeah Group Australia					GST	$0.00	$22.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$3,385.25	EFT												C367	914
Oh Yeah Group Australia		Oh Yeah Group Australia	220 Toorak Road	South Yarra  VIC  3141			00010082	16/08/2016		Pick Up	A	PPL_SW_12	2	12oz S/W Printing Plate	$240.00	$264.00	0%	$480.00	$528.00		2 pallets for exchange at 1.4m high	Sale; Oh Yeah Group Australia					GST	$0.00	$48.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$3,385.25	EFT												C367	914

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010128	16/08/2016	PO-0517 Caring	Pick Up	A	DIGITAL PRINT	1	16oz D/W (14 x 360  = 5,040) Caring Cup 	$625.00	$687.50	0%	$625.00	$687.50		Courier to collect: 19 Single Cartons	Sale; AA PRINTING			16/08/2016		GST	$0.00	$62.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$880.00	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010128	16/08/2016	PO-0517 Caring	Pick Up	A	JL_HL_8~16_W	5	8~16 oz Hot Sipper Lid (White)	$35.00	$38.50	0%	$175.00	$192.50		Courier to collect: 19 Single Cartons	Sale; AA PRINTING			16/08/2016		GST	$0.00	$17.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$880.00	EFT											Location1	C418	702

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010132	16/08/2016	PO-0518 Brkv Mazd	Pick Up	A	DIGITAL PRINT	1	8ozT D/W (10 x 500 = 5,000) Brookvale Mazda 	$625.00	$687.50	0%	$625.00	$687.50		Courier to collect: 11 Single Cartons	Sale; AA PRINTING					GST	$0.00	$62.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$720.50	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010132	16/08/2016	PO-0518 Brkv Mazd	Pick Up	A	JL_HL_T8_W	1	8ozTHot Sipper Lid (White)	$30.00	$33.00	0%	$30.00	$33.00		Courier to collect: 11 Single Cartons	Sale; AA PRINTING					GST	$0.00	$3.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$720.50	EFT											Location1	C418	702

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010137	16/08/2016	PO-0519 Ricoh	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	8ozT DW (500) RICOH 	$75.00	$82.50	0%	$75.00	$82.50		Courier to collect: 2 Single Cartons	Sale; AA PRINTING					GST	$0.00	$7.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$99.00	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010137	16/08/2016	PO-0519 Ricoh	CLIENT'S OWN COURIER	A	JL_HL_T8_W	1	8ozTHot Sipper Lid (White)	$15.00	$16.50	0%	$15.00	$16.50		Courier to collect: 2 Single Cartons	Sale; AA PRINTING					GST	$0.00	$1.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$99.00	EFT											Location1	C418	702

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010153	16/08/2016	1040036 Pt 8	Pick Up	A	C031_LOMB_DW_12_MAP	224	12oz D/W (500) MAP Coffee	$38.00	$41.80	0%	$8,512.00	$9,363.20		x7 pallets for exchange	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$851.20	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$9,363.20	EFT											Location1	C031	39

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010154	16/08/2016	1040042 Pt 1	ETA	A	C031_LOMB_DW_08T_MAP	250	8ozT D/W (500) MAP Coffee	$33.50	$36.85	0%	$8,375.00	$9,212.50		13 pallets for exchange	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$837.50	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$17,129.33	EFT											Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010154	16/08/2016	1040042 Pt 1	ETA	A	C031_LOMB_DW_16_MAP	204	16oz D/W (360) MAP Coffee	$35.28	$38.808	0%	$7,197.12	$7,916.83		13 pallets for exchange	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$719.71	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$17,129.33	EFT											Location1	C031	39

AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010161	16/08/2016	PO-0523 Cotton	CLIENT'S OWN COURIER	A	DIGITAL PRINT	1	8ozT D/W (4 x 500 = 2,000) Cotton On 	$300.00	$330.00	-35%	$405.00	$445.50		Courier to collect: 6 Single cartons	Sale; AA PRINTING					GST	$0.00	$40.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$511.50	EFT												C418	702
AA PRINTING		AA PRINTING	24 BUNNETT ST	SUNSHINE NORTH  VIC  3020			00010161	16/08/2016	PO-0523 Cotton	CLIENT'S OWN COURIER	A	JL_HL_T8_W	2	8ozTHot Sipper Lid (White)	$30.00	$33.00	0%	$60.00	$66.00		Courier to collect: 6 Single cartons	Sale; AA PRINTING					GST	$0.00	$6.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$511.50	EFT											Location1	C418	702

Bonbons Bakery		Bonbons Bakery	12 / 22-24 Bond Street	Mordialloc  VIC  3195			00010163	16/08/2016	Jessica 16/08	Pick Up	A	TPCC_DW_08T_BLK	3	8ozT D/W (500) Black	$35.00	$38.50	0%	$105.00	$115.50			Sale; Bonbons Bakery			16/08/2016		GST	$0.00	$10.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$330.00	EFT											Location1	C467	1246
Bonbons Bakery		Bonbons Bakery	12 / 22-24 Bond Street	Mordialloc  VIC  3195			00010163	16/08/2016	Jessica 16/08	Pick Up	A	TPCC_DW_12_BLK	3	12oz D/W (500) BLACK	$40.00	$44.00	0%	$120.00	$132.00			Sale; Bonbons Bakery			16/08/2016		GST	$0.00	$12.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$330.00	EFT											Location1	C467	1246
Bonbons Bakery		Bonbons Bakery	12 / 22-24 Bond Street	Mordialloc  VIC  3195			00010163	16/08/2016	Jessica 16/08	Pick Up	A	JL_HL_T8_B	1	8ozT Hot Sipper Lid (Black)	$35.00	$38.50	0%	$35.00	$38.50			Sale; Bonbons Bakery			16/08/2016		GST	$0.00	$3.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$330.00	EFT											Location1	C467	1246
Bonbons Bakery		Bonbons Bakery	12 / 22-24 Bond Street	Mordialloc  VIC  3195			00010163	16/08/2016	Jessica 16/08	Pick Up	A	JL_HL_8~16_B	1	8~16 oz Hot Sipper Lid (Black)	$40.00	$44.00	0%	$40.00	$44.00			Sale; Bonbons Bakery			16/08/2016		GST	$0.00	$4.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$330.00	EFT											Location1	C467	1246

Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010166	16/08/2016	1041307 Pt 1	TPCC	A	TPCC_FC_16_WH	9	440ML F/C (605)White	$48.40	$53.24	0%	$435.60	$479.16		Loose cartons	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$43.56	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$855.09	EFT											Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010166	16/08/2016	1041307 Pt 1	TPCC	A	TPCC_FC_20_WH	5	500ML F/C (550) White	$46.75	$51.426	0%	$233.75	$257.13		Loose cartons	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$23.38	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$855.09	EFT											Location1	C031	39
Lombard The Paper People		Lombard The Paper People	11 Harrick Road,	Keilor Park  VIC  3042			00010166	16/08/2016	1041307 Pt 1	TPCC	A	JL_FLT_8~30_C	3	8~3Ooz Food TAB Clear (600)	$36.00	$39.60	0%	$108.00	$118.80		Loose cartons	Sale; Lombard The Paper People			16/08/2016		GST	$0.00	$10.80	$0.00			GST	$0.00	$0.00	$0.00	I			4	0	0	0	0	$855.09	EFT											Location1	C031	39

Kaffeina Group		Kaffeina Group	1~3 Dairy Drive	Coburg North  VIC  3058			00010168	16/08/2016	11751 - Lids	Pick Up	A	JL_HL_8~16_W	42	8~16 oz Hot Sipper Lid (White)	$30.00	$33.00	0%	$1,260.00	$1,386.00		If not taken loose, 1 pallet for exchange	Sale; Kaffeina Group			17/08/2016		GST	$0.00	$126.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$1,386.00	MasterCard											Location1	C353	879

Metropak Australia		Metropak Australia	2 Quinn St	Preston  VIC  3072			00009708	17/08/2016		Pick Up	A	TPCC_SW_08_G01	15	8oz S/W (1,000) Picapika	$65.00	$71.50	0%	$975.00	$1,072.50		If not taken loose, 3 cheps for exchange at 1.8m high	Sale; Metropak Australia					GST	$0.00	$97.50	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$6,943.84												Location1	C291	621
Metropak Australia		Metropak Australia	2 Quinn St	Preston  VIC  3072			00009708	17/08/2016		Pick Up	A	TPCC_SW_08_PBOX	18	8oz S/W Sleeves Of (50) - Part Box of 900 Cups	$3.25	$3.575	0%	$58.50	$64.35		If not taken loose, 3 cheps for exchange at 1.8m high	Sale; Metropak Australia					GST	$0.00	$5.85	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$6,943.84												Location1	C291	621
Metropak Australia		Metropak Australia	2 Quinn St	Preston  VIC  3072			00009708	17/08/2016		Pick Up	A	C291_METRPAK_FC_16_PICAPIKA	26	440ml F/C (605) Picapika	$69.58	$76.5381	0%	$1,809.08	$1,989.99		If not taken loose, 3 cheps for exchange at 1.8m high	Sale; Metropak Australia					GST	$0.00	$180.91	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$6,943.84												Location1	C291	621
Metropak Australia		Metropak Australia	2 Quinn St	Preston  VIC  3072			00009708	17/08/2016		Pick Up	A	C291_METRPAK_SW_12_PICAPIKA	16	12oz S/W (1,000) Picapika	$80.00	$88.00	0%	$1,280.00	$1,408.00		If not taken loose, 3 cheps for exchange at 1.8m high	Sale; Metropak Australia					GST	$0.00	$128.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$6,943.84												Location1	C291	621
Metropak Australia		Metropak Australia	2 Quinn St	Preston  VIC  3072			00009708	17/08/2016		Pick Up	A	JL_HL_8~16_B	15	8~16 oz Hot Sipper Lid (Black)	$50.00	$55.00	0%	$750.00	$825.00		If not taken loose, 3 cheps for exchange at 1.8m high	Sale; Metropak Australia					GST	$0.00	$75.00	$0.00			GST	$0.00	$0.00	$0.00	I			1	0	0	0	0	$6,943.84												Location1	C291	621
